,sentiment,text
1256,0,this breaks my heart navy seal marcus luttrells doggy i am filled with rage
1257,0,argh ive eaton so so much today 
1258,0,zurich does not have smelly bags anymore 
1259,0,in the university in the classroom on the computer shit my day is boring 
1260,0,i want to get back in bed 
1261,0, sorry you missed it 
1262,0,worst burn of my life so sick 
1263,0, so funny because i watched only the strong today what are the chances i miss capoeira zoom zoom
1264,0,its official im going to have an educational summer owh god bless me 
1265,0, your phone doesnt like it  sorry
1266,0,too much to do  not enough motivation 
1267,0, no brat to the west coast hahaa quite making me sad 
1268,0,oh everyone is going to sleep how much i wish i could  its only 445pm and im  work
1269,0,one thing i hate about dozing off in lects i wake up to a sheaf of wet and badly smudged notes 
1270,0,sleepy head chances of actually sleeping slim to fucking none 
1271,0,where has all my money gone 
1272,0,now im down to 10 battery 
1273,0, just watched the trailer for adventureland on itunes looks so funny pity i dont think we get it in australia 
1274,0,im so tired have to get up and go in to school during holidays for the 3rd time  x
1275,0,omg more than 360 people is the death toll in italy 
1276,0, layin downi dont feel well 
1277,0,skwerl aww how depressing 
1278,0,  ditch in another parish some really sick people in this world 
1279,0,yo jimo i cant talk on aim anymore its glitching  ill cya later and i hope u see this
1280,0,i just gave an msu fan a car rental discount he looked so sad i just couldnt turn him away 
1281,0,ordered a pitait nevr came why they say the fax machine broke and the driver left what about my empty belly 
1282,0,britney was fucking amazing after we just went back to the hoteli hate travelling with cheapos 
1283,0, some people try to be tricky some stop using twitter at all  i guess its as good as it gets i had to try
1284,0, now i am sad cos u r sad 
1285,0, i triedand failed 
1286,0, im looking at mine and i cant even get to it school work sucksatleast when u get home thats it  lol
1287,0,acdc rocked last night back to reality today  70 people without homes and gt150 dead in italy 
1288,0,  oh well she seems like trouble christian slater is trying to kill her at the moment
1289,0,hoping i can get some decent sleep tonight since i didnt get any worth shit last night  goodnight world xoxo
1290,0,i want diana f it looks great 
1291,0,ive got one of those spots that doesnt really show yet but hurts like hell and will no doubt be a beauty tomorrow 
1292,0, hehehe too bad they were separated 
1293,0,babe aint callin 
1294,0, heh yeah i shakily conquered the ladder pointless job tho were too far away to receive digital signal w antenna 
1295,0,good morning hope everyone is feeling better than me this cold has really got hold now 
1296,0,train rammed fellow commuters vile  special derision reserved for the man who appeared out of nowhere to claim his seat luggage rack 
1297,0,penn i will miss you on the show you were awesome  what a shock  
1298,0,talking to a boy  hating work though 
1299,0,someone keep me upim at work 
1300,0, please dont leave stay for grants bday 
1301,0, yeaah i hate that 
1302,0, the only bad thing about aids is you can only catch it once  id want to inflict more pain on the deadshits of this world
1303,0, whats wrong 
1304,0,off to bed now sick n cant sleep but will try w help of meds s 
1305,0,blipfm is downim going back to normal tweeting for a while 
1306,0, i get sad when ppl shave their moustaches  i dont know if id cry about it tho
1307,0,oh my gosh oh my goshsusy is going to kill me with her remedy 
1308,0,finally going to sleep and waking up early to study 
1309,0,i miss my friends from elementary and middle school 
1310,0, balls  although without the tunes its just a holiday then 
1311,0,chick corea was tonightand i missed it  now she sobs
1312,0,im going to love this season of the hills i can tell  spartans sucked goodnight
1313,0,needs to study for quant and do legal process assessment for 2moro 
1314,0, i canceled it with plane tickets hotel stay and tickets it was close to 400 if we eat cheaply man i so want to see o
1315,0, that sounds fair horrible  i was going to repeat myself but i guess the text i just sent you would do it better whee
1316,0, aw that sucks  sorry dear
1317,0, yeah interview dont know even when it is 
1318,0, so ur just gonna delete me like thaty do i feel like quottom cruisequot on jerry maguire when he got fired right now yo  lol
1319,0,had the worst dream abt some turd face i used to date ugh it was awful 
1320,0,  ouch i can just imagine a toothpic in the eye or something 
1321,0,uhi feel so lonely  i wish my bffwiamc best friend forever who is also my cousin has a twitter
1322,0,why do people keep following me and then randomly stop  it makes me sad
1323,0,still feeling bleh spew burps and all 
1324,0,hot deadline 
1325,0,has to return the shirt she bought from topshop bc she has 50 in her bank account that has to last her the rest of the month life sucks 
1326,0,woke up at 6am  far too earlymore coffee then
1327,0,is to cold 
1328,0,why is it raining tomorrow night after it was so nice today  guess i should be thankful that i was able to enjoy it at least
1329,0,michael crichton 
1330,0,curse my slow internet i miss youtube 
1331,0,feels a headache coming on 
1332,0, youre one letter alway koreans dont use quotxquot so theres no hope for me 
1333,0,working on the holy week 
1334,0, haha nope i guess nothing is original these days 
1335,0,lots of revision to do tonight too for my final assessments more assessments today as well 90 pass mark is harsh 
1336,0,all thats stapling chipped my nails 
1337,0, is cold
1338,0, we passed by the border 
1339,0,chewie update ocd in left legs fixed but possible ocd in right leg as well and worse still hip dysplasia in both hips  not good
1340,0,just got back from the hospital bfs nephew might have meningitis 
1341,0,chiu nay hp chun b t chc my s kin  trng  bao nhiu vic 
1342,0,is coldd 
1343,0,please watch this vid and tell me if you are not moved  
1344,0,boo another day at work  but only 3 to go then 3 days off  
1345,0,driving to schiphol apperantly i am not the only one stuck around aalsmeer 
1346,0,not anymore  how does daisy manage to take up 75 of the bed
1347,0, do u write back on twitter i miss ya garee  x
1348,0,getting changed in the hopes that that means we can go to the store now  poor cat is out of foodoops 
1349,0,im in pain 
1350,0, haha yeah they were that band from mmc i used to have a cd but i lost it 
1351,0,i miss my bcd friends 
1352,0, but that requires assembly assembly is completely overrated tonight this is harder than i thought 
1353,0,on a diet woke up 2day hungry 
1354,0, oh heads high killin em wit da no lol didnt think so  but u dont really know me yet im a good tucker inner haha
1355,0,i hate cooking dinner 
1356,0, you arent connected with me backso i cant dm you  
1357,0,my compassion to the people in italy my mother is calling with our relatives in italy right now  
1358,0, wait what sick 
1359,0, did they play polite dance song only my fav please dont say they did or course they did damn me
1360,0,i need to find a battery for an elinchrom ranger  nobody in canada has any in stock 
1361,0,so now its just a wait amp see game i fall asleep amp it might or might not be there when i wake 
1362,0,off to london today 
1363,0,smile like you mean it wow this song brings back memories still cant sleep 
1364,0, we should talk about this australia issue 
1365,0,i was woken up from a deep sleep just to be let go for mad max  not happy and now i can not sleep 
1366,0,sorry was getting ready  going to leave at 8am today
1367,0,got a speeding ticket 
1368,0, he is an ass    hm   did you watch the first episode i freakin missed it 
1369,0, but not good for me close to my current challenge 
1370,0,but the international font looks ugly going back to original font after all whod tweet in malayalam 
1371,0,doing some business studies revision 
1372,0,misses david actually 
1373,0, how freakin cool is that why doesnt shit like that happen to me 
